"COU","Country","CENTGOV_RATES","Central government tax rates and thresholds","LEVEL_GOV","Level of government","TAX_BASE","Tax base","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","05_MR","05 Marginal rate","S","S","TY","TY","2019","2019","PC","Percentage","0","Units",,,21,,
"ESP","Spain","05_MR","05 Marginal rate","S","S","TY","TY","2020","2020","PC","Percentage","0","Units",,,21,,
"ESP","Spain","05_MR","05 Marginal rate","S","S","TY","TY","2021","2021","PC","Percentage","0","Units",,,21,,
"ESP","Spain","05_MR","05 Marginal rate","S","S","TY","TY","2022","2022","PC","Percentage","0","Units",,,20.5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","05_MR","05 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,5,,
"BEL","Belgium","05_TH","05 Threshold","L","L","CTG","CTg","2000","2000","NATCUR","National currency","0","Units",,,41745.27,,
"BEL","Belgium","05_TH","05 Threshold","L","L","CTG","CTg","2001","2001","NATCUR","National currency","0","Units",,,42810,,
"BEL","Belgium","05_TH","05 Threshold","L","L","CTG","CTg","2002","2002","NATCUR","National currency","0","Units",,,43870,,
"ESP","Spain","05_TH","05 Threshold","S","S","TY","TY","2000","2000","NATCUR","National currency","0","Units",,,67433.558112,,
"ESP","Spain","05_TH","05 Threshold","S","S","TY","TY","2001","2001","NATCUR","National currency","0","Units",,,67433.558112,,
"ESP","Spain","05_TH","05 Threshold","S","S","TY","TY","2002","2002","NATCUR","National currency","0","Units",,,67433.56,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,28600,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,30400,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,30400,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,30400,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,30400,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,33000,,
"CHE","Switzerland","05_TH","05 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,33000,,
"BEL","Belgium","06_MR","06 Marginal rate","L","L","CTG","CTg","2000","2000","PC","Percentage","0","Units",,,52.5,,
"BEL","Belgium","06_MR","06 Marginal rate","L","L","CTG","CTg","2001","2001","PC","Percentage","0","Units",,,52.5,,
"BEL","Belgium","06_MR","06 Marginal rate","L","L","CTG","CTg","2002","2002","PC","Percentage","0","Units",,,52,,
"ESP","Spain","06_MR","06 Marginal rate","S","S","TY","TY","2000","2000","PC","Percentage","0","Units",,,8.4,,
"ESP","Spain","06_MR","06 Marginal rate","S","S","TY","TY","2001","2001","PC","Percentage","0","Units",,,8.4,,
"ESP","Spain","06_MR","06 Marginal rate","S","S","TY","TY","2002","2002","PC","Percentage","0","Units",,,8.4,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,6,,
"CHE","Switzerland","06_MR","06 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,6,,
"BEL","Belgium","06_TH","06 Threshold","L","L","CTG","CTg","2000","2000","NATCUR","National currency","0","Units",,,61229.701,,
"BEL","Belgium","06_TH","06 Threshold","L","L","CTG","CTg","2001","2001","NATCUR","National currency","0","Units",,,62790,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,38100,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,40300,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,40300,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,40300,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,40300,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,43700,,
"CHE","Switzerland","06_TH","06 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,43700,,
"BEL","Belgium","07_MR","07 Marginal rate","L","L","CTG","CTg","2000","2000","PC","Percentage","0","Units",,,55,,
"BEL","Belgium","07_MR","07 Marginal rate","L","L","CTG","CTg","2001","2001","PC","Percentage","0","Units",,,55,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_MR","07 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,7,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,49000,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,51700,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,51700,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,51700,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,51700,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","07_TH","07 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,56100,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_MR","08 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,8,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,63900,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,67300,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,67300,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,67300,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,67300,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","08_TH","08 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,73000,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,9,,
